date,irp,price_return
2016-06-29,106.798095319093,8.510612706253973
2016-06-30,106.762622022102,-3.3215289921617597
2016-07-01,106.568499157209,-18.182661798321618
2016-07-04,106.552183459732,-1.5310056542061634
2016-07-05,106.364701884272,-17.595282365177045
2016-07-06,106.543544904211,16.814132580711405
2016-07-07,106.380086462059,-15.341937636762504
2016-07-08,106.402366654406,2.0943950214724616
2016-07-11,106.364013502565,-3.604539358186276
2016-07-12,106.218633064279,-13.66819787055995
2016-07-13,106.245422057075,2.522061527545638
2016-07-14,106.268409133325,2.163582750664972
2016-07-15,106.284879712595,1.549903626518745
2016-07-18,106.236939918131,-4.5104999501
2016-07-19,106.277208594003,3.790458940462482
2016-07-20,106.267291286519,-0.9331546824764558
2016-07-21,106.281590567706,1.345595715660508
2016-07-22,106.278682863319,-0.273584952150685
2016-07-25,106.500780351678,20.897651568059228
2016-07-26,106.299755119165,-18.875470381456427
2016-07-27,106.077388946483,-20.918785036966312
2016-07-28,106.3199181973,22.863425771100232
2016-07-29,106.325203067876,0.4970724832764617
2016-08-01,106.49906633236,16.3520275031126
2016-08-02,106.326484010827,-16.205054886998525
2016-08-03,106.115452547092,-19.84749761061444
2016-08-04,106.129411070106,1.3154090831202225
2016-08-05,106.13469522541,0.4978973548164234
2016-08-08,106.450981395566,29.80045021887312
2016-08-09,106.263565530964,-17.60583717923425
2016-08-10,106.092080705794,-16.137687862546322
2016-08-11,106.031511876088,-5.709081139992911
2016-08-12,106.091482675803,5.655941205957582
2016-08-15,105.958982967751,-12.4891937326288
2016-08-17,105.912474442494,-4.389295173883312
2016-08-18,105.968295109129,5.270452506074275
2016-08-19,105.959907505463,-0.791520110554611
2016-08-22,106.295721872682,31.692587802767402
2016-08-23,106.239864387985,-5.2549137174029426
2016-08-24,106.204799539517,-3.300535883586919
2016-08-25,106.085706731711,-11.213505257988698
2016-08-26,106.033824793172,-4.89056821483036
2016-08-29,106.301968388937,25.288496033037955
2016-08-30,106.160077575452,-13.347900855971151
2016-08-31,106.22566426683,6.178093768949289
2016-09-01,106.324550560222,9.309077431947088
2016-09-02,106.456842907634,12.442314283480638
2016-09-05,106.162367579668,-27.661474821444322
2016-09-06,106.161640090461,-0.06852609107932395
2016-09-07,106.302031434052,13.224300554453006
2016-09-08,106.122492660126,-16.889496042922225
2016-09-09,106.081608054688,-3.8525862343752326
2016-09-12,106.169162592783,8.25350781351819
2016-09-13,106.108793335288,-5.686138613200109
2016-09-14,106.098319963164,-0.9870409223200483
2016-09-15,105.88965449577,-19.66717922267214
2016-09-16,105.820682839882,-6.513540554687891
2016-09-19,105.817273381317,-0.32219207753203527
2016-09-20,105.742606017267,-7.056254774296944
2016-09-21,105.668964895017,-6.964186435689523
2016-09-22,105.494567604755,-16.5041164579649
2016-09-23,105.59219048808,9.253830366957594
2016-09-26,105.644856376661,4.987668911644594
2016-09-27,105.507259278523,-13.024495735733943
2016-09-28,106.729137959965,115.80991581028988
2016-09-29,106.528102332773,-18.836058365562238
2016-09-30,106.302055545793,-21.21945120864721
2016-10-03,106.562222725051,24.474331932926585
2016-10-04,106.624871709749,5.879098905401392
2016-10-05,106.615862296425,-0.8449635792795451
2016-10-06,106.442174168787,-16.291021232383017
2016-10-07,105.854875918829,-55.17533388849416
2016-10-10,105.86677804955,1.1243819066142358
2016-10-11,105.695270125544,-16.20035361100114
2016-10-12,105.931045235136,22.30706343925748
2016-10-13,105.944173021272,1.2392765602253775
2016-10-14,105.952422477239,0.7786606598303436
2016-10-17,106.062171153796,10.358297997441479
2016-10-18,106.082396002249,1.9068861435678208
2016-10-19,106.12003830154,3.548402063826561
2016-10-20,106.084010880454,-3.3949687224610337
2016-10-21,106.097171961507,1.2406281534582675
2016-10-24,106.079748972727,-1.6421727797155672
2016-10-25,105.611776417869,-44.115164241039786
2016-10-26,105.694593488476,7.841651131719196
2016-10-27,105.768215032043,6.965497584796587
2016-10-28,105.642161350713,-11.91791705020484
2016-10-31,105.32165700344,-30.338677586213556
2016-11-01,105.409134342259,8.305731347935108
2016-11-02,105.633507519903,21.28593304973725
2016-11-03,105.567810637221,-6.21932227987676
2016-11-04,105.6400421461,6.842190668063797
2016-11-07,105.493909860523,-13.833039310501283
2016-11-08,105.60166118035,10.21398486125591
2016-11-09,105.419901181008,-17.211850392352403
2016-11-10,105.711917356836,27.70028927712609
2016-11-11,105.762274443775,4.763614945042516
2016-11-14,105.506881839116,-24.147798069033
2016-11-15,105.474594391491,-3.0602219554021204
2016-11-16,105.533263960387,5.562436076145261
2016-11-17,105.619978883095,8.21683320062494
2016-11-18,105.440231698749,-17.018293910563422
2016-11-21,105.389999500858,-4.764044718198468
2016-11-22,105.157865299976,-22.02620760806684
2016-11-23,105.192426011036,3.286555024810678
2016-11-24,105.211484649673,1.8117881067780672
2016-11-25,106.222371575684,96.08142394121666
2016-11-28,105.679837402248,-51.07532108238
2016-11-29,105.613655438436,-6.262496748560276
2016-11-30,105.528689208118,-8.04500421515364
2016-12-01,105.769314662978,22.80189933805188
2016-12-02,105.73914889474,-2.8520340076065853
2016-12-05,105.770853905439,2.9984174291541876
2016-12-06,105.645575403151,-11.844331180307366
2016-12-07,105.920178371318,25.99285082400371
2016-12-08,105.694682987113,-21.289180935335494
2016-12-09,105.646982688825,-4.5130272346627365
2016-12-12,105.627414138156,-1.8522583580682372
2016-12-13,105.688057298148,5.741233039433524
2016-12-14,106.037775533261,33.08966443828609
2016-12-15,105.983433315432,-5.124797984088492
2016-12-16,105.726644008634,-24.229193069612577
2016-12-19,105.690372686862,-3.4306699235653326
2016-12-20,105.914364083567,21.193169350308683
2016-12-21,105.978307500623,6.037275265662334
